Store,Date, Weekly_Sales ,Holiday_Flag,Temperature,Fuel_Price,CPI,Unemployment,,,,
3,20-08-2010," ? 3,51,728.21 ",No,88.02,2.66,214.93,7.35,,,,
3,27-08-2010," ? 3,62,134.09 ",No,86.15,2.62,214.89,7.35,,,,
3,03-09-2010," ? 3,66,473.97 ",No,84.16,2.58,214.85,7.35,,,,
3,10-09-2010," ? 3,52,260.97 ",Yes,80.84,2.57,214.81,7.35,,,,
3,17-09-2010," ? 3,63,064.64 ",No,82.36,2.58,214.83,7.35,,,,
3,24-09-2010," ? 3,55,626.87 ",No,76.90,2.62,214.91,7.35,,,,
3,01-10-2010," ? 3,58,784.10 ",No,73.60,2.60,214.98,7.56,,,,
3,08-10-2010," ? 3,95,107.35 ",No,66.99,2.63,215.06,7.56,,,,
3,15-10-2010," ? 3,45,584.39 ",No,69.71,2.72,215.13,7.56,,,,
3,22-10-2010," ? 3,48,895.98 ",No,71.64,2.73,215.18,7.56,,,,
3,29-10-2010," ? 3,48,591.74 ",No,72.04,2.72,215.23,7.56,,,,
3,05-11-2010," ? 4,23,175.56 ",No,62.94,2.69,215.28,7.56,,,,
3,12-11-2010," ? 3,86,635.03 ",No,62.79,2.73,215.33,7.56,,,,
3,19-11-2010," ? 3,72,545.32 ",No,57.72,2.77,215.21,7.56,,,,
3,26-11-2010," ? 5,65,567.84 ",Yes,68.71,2.74,215.06,7.56,,,,
3,03-12-2010," ? 4,76,420.77 ",No,53.76,2.71,214.92,7.56,,,,
3,10-12-2010," ? 4,67,642.03 ",No,51.13,2.84,214.77,7.56,,,,
3,17-12-2010," ? 4,98,159.39 ",No,52.20,2.87,214.70,7.56,,,,
3,24-12-2010," ? 6,05,990.41 ",No,57.16,2.89,214.70,7.56,,,,
3,31-12-2010," ? 3,82,677.76 ",Yes,53.20,2.94,214.70,7.56,,,,
3,07-01-2011," ? 3,78,241.34 ",No,53.35,2.98,214.70,7.55,,,,
3,14-01-2011," ? 3,81,061.10 ",No,44.76,2.98,214.75,7.55,,,,
3,21-01-2011," ? 3,50,876.70 ",No,50.74,3.02,215.13,7.55,,,,
3,28-01-2011," ? 3,64,866.24 ",No,48.71,3.01,215.51,7.55,,,,
3,04-02-2011," ? 4,38,516.53 ",No,45.95,2.99,215.89,7.55,,,,
3,11-02-2011," ? 4,30,526.21 ",Yes,43.57,3.02,216.27,7.55,,,,
3,18-02-2011," ? 4,32,782.10 ",No,61.58,3.05,216.58,7.55,,,,
3,25-02-2011," ? 3,97,211.19 ",No,67.40,3.07,216.88,7.55,,,,
3,04-03-2011," ? 4,37,084.51 ",No,65.11,3.29,217.17,7.55,,,,
3,11-03-2011," ? 4,04,753.30 ",No,61.29,3.46,217.47,7.55,,,,
3,18-03-2011," ? 3,92,109.51 ",No,69.47,3.49,217.72,7.55,,,,
3,25-03-2011," ? 3,80,683.67 ",No,72.94,3.47,217.97,7.55,,,,
3,01-04-2011," ? 3,74,556.08 ",No,68.76,3.52,218.21,7.57,,,,
3,08-04-2011," ? 3,84,075.31 ",No,72.55,3.62,218.46,7.57,,,,
3,15-04-2011," ? 3,66,250.69 ",No,75.88,3.74,218.68,7.57,,,,
3,22-04-2011," ? 3,91,860.04 ",No,76.91,3.81,218.85,7.57,,,,
3,29-04-2011," ? 3,67,405.40 ",No,78.69,3.81,219.02,7.57,,,,
3,06-05-2011," ? 4,13,042.12 ",No,69.45,3.91,219.20,7.57,,,,
3,13-05-2011," ? 3,86,312.68 ",No,79.87,3.90,219.37,7.57,,,,
3,20-05-2011," ? 3,64,603.13 ",No,75.79,3.91,219.13,7.57,,,,
3,27-05-2011," ? 3,69,350.60 ",No,84.41,3.79,218.89,7.57,,,,
3,03-06-2011," ? 3,94,507.84 ",No,84.29,3.70,218.64,7.57,,,,
3,10-06-2011," ? 3,91,638.75 ",No,84.84,3.65,218.40,7.57,,,,
3,17-06-2011," ? 4,03,423.34 ",No,86.96,3.64,218.36,7.57,,,,
3,24-06-2011," ? 3,85,520.71 ",No,84.94,3.59,218.45,7.57,,,,
3,01-07-2011," ? 3,68,962.72 ",No,85.10,3.52,218.55,7.57,,,,
3,08-07-2011," ? 3,95,146.24 ",No,85.38,3.48,218.64,7.57,,,,
3,15-07-2011," ? 3,73,454.33 ",No,87.14,3.58,218.73,7.57,,,,
3,22-07-2011," ? 3,60,617.37 ",No,86.19,3.65,218.79,7.57,,,,
3,29-07-2011," ? 3,45,381.29 ",No,88.07,3.68,218.84,7.57,,,,
3,05-08-2011," ? 4,09,981.25 ",No,88.45,3.68,218.90,7.57,,,,
3,12-08-2011," ? 3,80,376.85 ",No,88.88,3.64,218.96,7.57,,,,
3,19-08-2011," ? 3,79,716.91 ",No,88.44,3.55,219.02,7.57,,,,
3,26-08-2011," ? 3,66,367.55 ",No,87.67,3.52,219.09,7.57,,,,
3,02-09-2011," ? 3,75,988.69 ",No,89.12,3.53,219.15,7.57,,,,
3,09-09-2011," ? 3,77,347.49 ",Yes,81.72,3.55,219.21,7.57,,,,
3,16-09-2011," ? 3,75,629.51 ",No,83.63,3.53,219.40,7.57,,,,
3,23-09-2011," ? 3,65,248.94 ",No,80.19,3.47,219.74,7.57,,,,
3,30-09-2011," ? 3,68,477.93 ",No,82.58,3.36,220.09,7.57,,,,
3,07-10-2011," ? 4,03,342.40 ",No,75.54,3.29,220.43,7.20,,,,
3,14-10-2011," ? 3,68,282.57 ",No,73.75,3.27,220.75,7.20,,,,
3,21-10-2011," ? 3,94,976.36 ",No,69.03,3.35,220.91,7.20,,,,
3,28-10-2011," ? 3,89,540.62 ",No,71.04,3.37,221.08,7.20,,,,
3,04-11-2011," ? 4,59,443.22 ",No,59.31,3.33,221.25,7.20,,,,
3,11-11-2011," ? 4,07,764.25 ",No,61.70,3.30,221.41,7.20,,,,
3,18-11-2011," ? 3,98,838.97 ",No,63.91,3.31,221.64,7.20,,,,
3,25-11-2011," ? 5,56,925.19 ",Yes,68.00,3.24,221.90,7.20,,,,
3,02-12-2011," ? 4,72,511.32 ",No,54.97,3.17,222.16,7.20,,,,
3,09-12-2011," ? 4,68,772.80 ",No,49.26,3.16,222.42,7.20,,,,
3,16-12-2011," ? 5,10,747.62 ",No,57.95,3.16,222.64,7.20,,,,
3,23-12-2011," ? 5,51,221.21 ",No,53.41,3.11,222.83,7.20,,,,
3,30-12-2011," ? 4,10,553.88 ",Yes,48.29,3.13,223.01,7.20,,,,
3,06-01-2012," ? 3,98,178.21 ",No,52.42,3.16,223.19,6.83,,,,
3,13-01-2012," ? 3,67,438.62 ",No,51.86,3.26,223.38,6.83,,,,
3,20-01-2012," ? 3,65,818.61 ",No,56.20,3.27,223.47,6.83,,,,
3,27-01-2012," ? 3,49,518.10 ",No,58.06,3.29,223.56,6.83,,,,
3,03-02-2012," ? 4,24,960.66 ",No,59.33,3.36,223.66,6.83,,,,
3,10-02-2012," ? 4,73,292.47 ",Yes,51.65,3.41,223.75,6.83,,,,
3,17-02-2012," ? 4,75,591.08 ",No,52.39,3.51,223.92,6.83,,,,
3,24-02-2012," ? 4,18,925.47 ",No,60.12,3.56,224.13,6.83,,,,
3,02-03-2012," ? 4,69,752.56 ",No,61.65,3.63,224.35,6.83,,,,
3,09-03-2012," ? 4,45,162.05 ",No,60.71,3.67,224.56,6.83,,,,
3,16-03-2012," ? 4,11,775.80 ",No,64.00,3.73,224.72,6.83,,,,
3,23-03-2012," ? 4,13,907.25 ",No,66.53,3.79,224.79,6.83,,,,
3,30-03-2012," ? 4,07,488.84 ",No,69.36,3.85,224.87,6.83,,,,
3,06-04-2012," ? 5,03,232.13 ",No,73.01,3.89,224.94,6.66,,,,
3,13-04-2012," ? 4,20,789.74 ",No,72.83,3.89,225.01,6.66,,,,
3,20-04-2012," ? 4,34,822.13 ",No,72.05,3.88,225.07,6.66,,,,
3,27-04-2012," ? 3,94,616.11 ",No,73.39,3.81,225.12,6.66,,,,
3,04-05-2012," ? 4,39,913.57 ",No,79.51,3.75,225.18,6.66,,,,
3,11-05-2012," ? 4,31,985.36 ",No,75.19,3.69,225.24,6.66,,,,
3,18-05-2012," ? 4,18,112.76 ",No,72.38,3.63,225.25,6.66,,,,
3,25-05-2012," ? 4,13,701.29 ",No,78.58,3.56,225.25,6.66,,,,
3,01-06-2012," ? 4,32,268.53 ",No,81.55,3.50,225.25,6.66,,,,
3,08-06-2012," ? 4,46,336.80 ",No,81.65,3.45,225.25,6.66,,,,
3,15-06-2012," ? 4,42,074.79 ",No,84.66,3.39,225.26,6.66,,,,
3,22-06-2012," ? 4,19,497.95 ",No,82.70,3.35,225.31,6.66,,,,
3,29-06-2012," ? 4,22,965.33 ",No,86.42,3.29,225.35,6.66,,,,
3,06-07-2012," ? 4,11,206.50 ",No,83.14,3.23,225.39,6.33,,,,
3,13-07-2012," ? 4,16,913.10 ",No,82.28,3.26,225.43,6.33,,,,
3,20-07-2012," ? 4,32,424.85 ",No,81.38,3.31,225.44,6.33,,,,
3,27-07-2012," ? 3,89,427.90 ",No,84.94,3.41,225.45,6.33,,,,
3,03-08-2012," ? 4,19,990.29 ",No,86.55,3.42,225.46,6.33,,,,
3,10-08-2012," ? 3,91,811.60 ",No,85.85,3.49,225.47,6.33,,,,
3,17-08-2012," ? 3,94,918.83 ",No,87.36,3.57,225.56,6.33,,,,
3,24-08-2012," ? 4,12,449.67 ",No,83.01,3.62,225.69,6.33,,,,
3,31-08-2012," ? 4,08,838.73 ",No,85.18,3.64,225.83,6.33,,,,
3,07-09-2012," ? 4,08,229.73 ",Yes,84.99,3.73,225.97,6.33,,,,
3,14-09-2012," ? 4,07,589.16 ",No,78.36,3.72,226.11,6.33,,,,
3,21-09-2012," ? 4,14,392.09 ",No,72.78,3.72,226.32,6.33,,,,
3,28-09-2012," ? 3,89,813.02 ",No,77.46,3.67,226.52,6.33,,,,
3,05-10-2012," ? 4,43,557.65 ",No,72.74,3.62,226.72,6.03,,,,
3,12-10-2012," ? 4,10,804.39 ",No,70.31,3.60,226.92,6.03,,,,
3,19-10-2012," ? 4,24,513.08 ",No,73.44,3.59,226.97,6.03,,,,
3,26-10-2012," ? 4,05,432.70 ",No,74.66,3.51,226.99,6.03,,,,
4,05-02-2010," ? 21,35,143.87 ",No,43.76,2.60,126.44,8.62,,,,
4,12-02-2010," ? 21,88,307.39 ",Yes,28.84,2.57,126.50,8.62,,,,
4,19-02-2010," ? 20,49,860.26 ",No,36.45,2.54,126.53,8.62,,,,
4,26-02-2010," ? 19,25,728.84 ",No,41.36,2.59,126.55,8.62,,,,
4,05-03-2010," ? 19,71,057.44 ",No,43.49,2.65,126.58,8.62,,,,
4,12-03-2010," ? 18,94,324.09 ",No,49.63,2.70,126.60,8.62,,,,
4,19-03-2010," ? 18,97,429.36 ",No,55.19,2.74,126.61,8.62,,,,
4,26-03-2010," ? 17,62,539.30 ",No,39.91,2.75,126.61,8.62,,,,
4,02-04-2010," ? 19,79,247.12 ",No,48.77,2.74,126.60,7.90,,,,
4,09-04-2010," ? 18,18,452.72 ",No,54.16,2.77,126.60,7.90,,,,
4,16-04-2010," ? 18,51,519.69 ",No,56.23,2.81,126.56,7.90,,,,
4,23-04-2010," ? 18,02,677.90 ",No,56.87,2.81,126.47,7.90,,,,
4,30-04-2010," ? 18,17,273.28 ",No,53.04,2.79,126.38,7.90,,,,
4,07-05-2010," ? 20,00,626.14 ",No,56.77,2.84,126.29,7.90,,,,
4,14-05-2010," ? 18,75,597.28 ",No,62.35,2.85,126.21,7.90,,,,
4,21-05-2010," ? 19,03,752.60 ",No,67.40,2.82,126.18,7.90,,,,
4,28-05-2010," ? 18,57,533.70 ",No,67.73,2.76,126.16,7.90,,,,
4,04-06-2010," ? 19,03,290.58 ",No,70.83,2.70,126.14,7.90,,,,
4,11-06-2010," ? 18,70,619.23 ",No,78.45,2.67,126.11,7.90,,,,
4,18-06-2010," ? 19,29,736.35 ",No,81.53,2.64,126.11,7.90,,,,
4,25-06-2010," ? 18,46,651.95 ",No,81.10,2.65,126.13,7.90,,,,
4,02-07-2010," ? 18,81,337.21 ",No,73.66,2.67,126.14,7.37,,,,
4,09-07-2010," ? 18,12,208.22 ",No,80.35,2.64,126.15,7.37,,,,
4,16-07-2010," ? 18,98,427.66 ",No,78.53,2.62,126.15,7.37,,,,
4,23-07-2010," ? 18,48,426.78 ",No,79.78,2.61,126.13,7.37,,,,
4,30-07-2010," ? 17,96,637.61 ",No,80.70,2.65,126.11,7.37,,,,
4,06-08-2010," ? 19,07,638.58 ",No,76.53,2.64,126.09,7.37,,,,
4,13-08-2010," ? 20,07,050.75 ",No,78.08,2.70,126.06,7.37,,,,
4,20-08-2010," ? 19,97,181.09 ",No,78.83,2.67,126.08,7.37,,,,
4,27-08-2010," ? 18,48,403.92 ",No,74.44,2.62,126.09,7.37,,,,
4,03-09-2010," ? 19,35,857.58 ",No,76.80,2.58,126.10,7.37,,,,
4,10-09-2010," ? 18,65,820.81 ",Yes,73.54,2.57,126.11,7.37,,,,
4,17-09-2010," ? 18,99,959.61 ",No,64.91,2.59,126.15,7.37,,,,
4,24-09-2010," ? 18,10,684.68 ",No,60.96,2.64,126.19,7.37,,,,
4,01-10-2010," ? 18,42,821.02 ",No,63.96,2.62,126.23,7.13,,,,
4,08-10-2010," ? 19,51,494.85 ",No,67.73,2.65,126.28,7.13,,,,
4,15-10-2010," ? 18,67,345.09 ",No,62.03,2.73,126.33,7.13,,,,
4,22-10-2010," ? 19,27,610.06 ",No,64.17,2.74,126.38,7.13,,,,
4,29-10-2010," ? 19,33,333.00 ",No,56.94,2.72,126.44,7.13,,,,
4,05-11-2010," ? 20,13,115.79 ",No,51.60,2.70,126.49,7.13,,,,
4,12-11-2010," ? 19,99,794.26 ",No,52.65,2.74,126.55,7.13,,,,
4,19-11-2010," ? 20,97,809.40 ",No,48.05,2.78,126.61,7.13,,,,
4,26-11-2010," ? 27,89,469.45 ",Yes,48.08,2.75,126.67,7.13,,,,
4,03-12-2010," ? 21,02,530.17 ",No,46.40,2.73,126.73,7.13,,,,
4,10-12-2010," ? 23,02,504.86 ",No,42.40,2.86,126.79,7.13,,,,
4,17-12-2010," ? 27,40,057.14 ",No,46.57,2.88,126.88,7.13,,,,
4,24-12-2010," ? 35,26,713.39 ",No,43.21,2.89,126.98,7.13,,,,
4,31-12-2010," ? 17,94,868.74 ",Yes,38.09,2.96,127.09,7.13,,,,
4,07-01-2011," ? 18,62,476.27 ",No,39.34,2.98,127.19,6.51,,,,
4,14-01-2011," ? 18,65,502.46 ",No,31.60,2.99,127.30,6.51,,,,
4,21-01-2011," ? 18,86,393.94 ",No,38.34,3.02,127.44,6.51,,,,
4,28-01-2011," ? 18,14,240.85 ",No,40.60,3.02,127.58,6.51,,,,
4,04-02-2011," ? 21,19,086.04 ",No,34.61,3.00,127.72,6.51,,,,
4,11-02-2011," ? 21,87,847.29 ",Yes,33.29,3.03,127.86,6.51,,,,
4,18-02-2011," ? 23,16,495.56 ",No,48.17,3.06,128.00,6.51,,,,
4,25-02-2011," ? 20,78,094.69 ",No,49.00,3.09,128.13,6.51,,,,
4,04-03-2011," ? 21,03,455.75 ",No,46.56,3.31,128.26,6.51,,,,
4,11-03-2011," ? 20,39,818.41 ",No,50.93,3.46,128.40,6.51,,,,
4,18-03-2011," ? 21,16,475.38 ",No,51.86,3.50,128.51,6.51,,,,
4,25-03-2011," ? 19,44,164.32 ",No,59.10,3.48,128.62,6.51,,,,
4,01-04-2011," ? 19,00,246.47 ",No,56.99,3.52,128.72,5.95,,,,
4,08-04-2011," ? 20,74,953.46 ",No,62.61,3.61,128.82,5.95,,,,
4,15-04-2011," ? 19,60,587.76 ",No,62.34,3.72,128.91,5.95,,,,
4,22-04-2011," ? 22,20,600.76 ",No,68.80,3.78,128.96,5.95,,,,
4,29-04-2011," ? 18,78,167.44 ",No,64.22,3.78,129.00,5.95,,,,
4,06-05-2011," ? 20,63,682.76 ",No,63.41,3.87,129.04,5.95,,,,
4,13-05-2011," ? 20,02,362.37 ",No,70.65,3.87,129.09,5.95,,,,
4,20-05-2011," ? 20,15,563.48 ",No,70.49,3.88,129.08,5.95,,,,
4,27-05-2011," ? 19,86,597.95 ",No,73.65,3.77,129.06,5.95,,,,
4,03-06-2011," ? 20,65,377.15 ",No,78.26,3.68,129.05,5.95,,,,
4,10-06-2011," ? 20,73,951.38 ",No,80.05,3.64,129.04,5.95,,,,
4,17-06-2011," ? 21,41,210.62 ",No,83.51,3.62,129.04,5.95,,,,
4,24-06-2011," ? 20,08,344.92 ",No,81.85,3.57,129.07,5.95,,,,
4,01-07-2011," ? 20,51,533.53 ",No,84.54,3.50,129.09,5.64,,,,
4,08-07-2011," ? 20,66,541.86 ",No,84.59,3.47,129.11,5.64,,,,
4,15-07-2011," ? 20,49,046.95 ",No,83.27,3.56,129.13,5.64,,,,
4,22-07-2011," ? 20,36,231.39 ",No,82.84,3.63,129.15,5.64,,,,
4,29-07-2011," ? 19,89,674.07 ",No,84.36,3.66,129.17,5.64,,,,
4,05-08-2011," ? 21,60,057.39 ",No,86.09,3.66,129.18,5.64,,,,
4,12-08-2011," ? 21,05,668.74 ",No,82.98,3.62,129.20,5.64,,,,
4,19-08-2011," ? 22,32,892.10 ",No,82.77,3.55,129.24,5.64,,,,
4,26-08-2011," ? 19,88,490.21 ",No,81.47,3.52,129.28,5.64,,,,
4,02-09-2011," ? 20,78,420.31 ",No,77.99,3.53,129.33,5.64,,,,
4,09-09-2011," ? 20,93,139.01 ",Yes,73.34,3.55,129.37,5.64,,,,
4,16-09-2011," ? 20,75,577.33 ",No,72.76,3.53,129.43,5.64,,,,
4,23-09-2011," ? 20,31,406.41 ",No,69.23,3.47,129.52,5.64,,,,
4,30-09-2011," ? 19,29,486.63 ",No,72.15,3.37,129.61,5.64,,,,
4,07-10-2011," ? 21,66,737.65 ",No,65.79,3.30,129.69,5.14,,,,
4,14-10-2011," ? 20,74,548.85 ",No,63.75,3.28,129.77,5.14,,,,
4,21-10-2011," ? 22,07,742.13 ",No,64.79,3.36,129.78,5.14,,,,
4,28-10-2011," ? 21,51,659.59 ",No,55.31,3.36,129.79,5.14,,,,
4,04-11-2011," ? 22,81,217.31 ",No,49.86,3.32,129.81,5.14,,,,
4,11-11-2011," ? 22,03,028.96 ",No,47.12,3.29,129.82,5.14,,,,
4,18-11-2011," ? 22,43,946.59 ",No,50.44,3.29,129.83,5.14,,,,
4,25-11-2011," ? 30,04,702.33 ",Yes,47.96,3.23,129.84,5.14,,,,
4,02-12-2011," ? 21,80,999.26 ",No,38.71,3.18,129.85,5.14,,,,
4,09-12-2011," ? 25,08,955.24 ",No,31.64,3.15,129.86,5.14,,,,
4,16-12-2011," ? 27,71,397.17 ",No,36.44,3.15,129.90,5.14,,,,
4,23-12-2011," ? 36,76,388.98 ",No,35.92,3.10,129.98,5.14,,,,
4,30-12-2011," ? 20,07,105.86 ",Yes,36.89,3.12,130.07,5.14,,,,
4,06-01-2012," ? 20,47,766.07 ",No,38.64,3.16,130.16,4.61,,,,
4,13-01-2012," ? 19,41,676.61 ",No,34.41,3.26,130.24,4.61,,,,
4,20-01-2012," ? 20,05,097.76 ",No,42.09,3.27,130.28,4.61,,,,
4,27-01-2012," ? 19,28,720.51 ",No,40.31,3.29,130.31,4.61,,,,
4,03-02-2012," ? 21,73,373.91 ",No,41.81,3.35,130.35,4.61,,,,
4,10-02-2012," ? 23,74,660.64 ",Yes,33.00,3.41,130.38,4.61,,,,
4,17-02-2012," ? 24,27,640.17 ",No,34.19,3.49,130.45,4.61,,,,
4,24-02-2012," ? 22,26,662.17 ",No,41.31,3.54,130.55,4.61,,,,
4,02-03-2012," ? 22,06,319.90 ",No,50.38,3.62,130.65,4.61,,,,
4,09-03-2012," ? 22,02,450.81 ",No,53.63,3.67,130.74,4.61,,,,
4,16-03-2012," ? 22,14,967.44 ",No,59.81,3.71,130.83,4.61,,,,
4,23-03-2012," ? 20,91,592.54 ",No,59.07,3.76,130.90,4.61,,,,
4,30-03-2012," ? 20,89,381.77 ",No,72.63,3.82,130.97,4.61,,,,
4,06-04-2012," ? 24,70,206.13 ",No,67.69,3.86,131.04,4.31,,,,
4,13-04-2012," ? 21,05,301.39 ",No,68.69,3.88,131.11,4.31,,,,
4,20-04-2012," ? 21,44,336.89 ",No,68.60,3.86,131.12,4.31,,,,
4,27-04-2012," ? 20,64,065.66 ",No,76.47,3.81,131.13,4.31,,,,
4,04-05-2012," ? 21,96,968.33 ",No,80.14,3.75,131.14,4.31,,,,
4,11-05-2012," ? 21,27,661.17 ",No,67.64,3.69,131.15,4.31,,,,
4,18-05-2012," ? 22,07,214.81 ",No,68.43,3.62,131.10,4.31,,,,
4,25-05-2012," ? 21,54,137.67 ",No,77.47,3.55,131.03,4.31,,,,
4,01-06-2012," ? 21,79,360.94 ",No,77.41,3.48,130.96,4.31,,,,
4,08-06-2012," ? 22,45,257.18 ",No,78.11,3.43,130.89,4.31,,,,
4,15-06-2012," ? 22,34,190.93 ",No,80.94,3.37,130.83,4.31,,,,
4,22-06-2012," ? 21,97,299.65 ",No,81.63,3.33,130.79,4.31,,,,
4,29-06-2012," ? 21,28,362.92 ",No,84.23,3.26,130.76,4.31,,,,
4,06-07-2012," ? 22,24,499.28 ",No,80.37,3.19,130.72,4.08,,,,
4,13-07-2012," ? 21,00,252.61 ",No,76.86,3.22,130.68,4.08,,,,
4,20-07-2012," ? 21,75,563.69 ",No,79.14,3.26,130.70,4.08,,,,
4,27-07-2012," ? 20,48,613.65 ",No,81.06,3.36,130.72,4.08,,,,
4,03-08-2012," ? 21,74,514.13 ",No,83.86,3.37,130.74,4.08,,,,
4,10-08-2012," ? 21,93,367.69 ",No,83.21,3.48,130.76,4.08,,,,
4,17-08-2012," ? 22,83,540.30 ",No,81.41,3.55,130.79,4.08,,,,
4,24-08-2012," ? 21,25,241.68 ",No,75.76,3.61,130.84,4.08,,,,
4,31-08-2012," ? 20,81,181.35 ",No,76.47,3.65,130.89,4.08,,,,
4,07-09-2012," ? 21,25,104.72 ",Yes,82.09,3.71,130.93,4.08,,,,
4,14-09-2012," ? 21,17,854.60 ",No,68.20,3.71,130.98,4.08,,,,
4,21-09-2012," ? 21,19,438.53 ",No,68.97,3.72,131.01,4.08,,,,
4,28-09-2012," ? 20,27,620.23 ",No,71.74,3.67,131.04,4.08,,,,
4,05-10-2012," ? 22,09,835.43 ",No,63.07,3.62,131.08,3.88,,,,
4,12-10-2012," ? 21,33,026.07 ",No,57.11,3.60,131.11,3.88,,,,
4,19-10-2012," ? 20,97,266.85 ",No,64.46,3.61,131.15,3.88,,,,
4,26-10-2012," ? 21,49,594.46 ",No,63.64,3.51,131.19,3.88,,,,
5,05-02-2010," ? 3,17,173.10 ",No,39.70,2.57,211.65,6.57,,,,
5,12-02-2010," ? 3,11,825.70 ",Yes,39.81,2.55,211.80,6.57,,,,
5,19-02-2010," ? 3,03,447.57 ",No,41.14,2.51,211.85,6.57,,,,
5,26-02-2010," ? 2,70,281.63 ",No,46.70,2.56,211.88,6.57,,,,
5,05-03-2010," ? 2,88,855.71 ",No,48.89,2.63,211.91,6.57,,,,
5,12-03-2010," ? 2,97,293.59 ",No,58.50,2.67,211.94,6.57,,,,
5,19-03-2010," ? 2,81,706.41 ",No,55.46,2.72,211.77,6.57,,,,
5,26-03-2010," ? 2,73,282.97 ",No,52.47,2.73,211.57,6.57,,,,
5,02-04-2010," ? 3,31,406.00 ",No,63.18,2.72,211.37,6.47,,,,
5,09-04-2010," ? 3,28,020.49 ",No,65.19,2.77,211.17,6.47,,,,
5,16-04-2010," ? 3,06,858.69 ",No,65.30,2.81,211.04,6.47,,,,
5,23-04-2010," ? 2,88,839.73 ",No,65.13,2.80,210.99,6.47,,,,
5,30-04-2010," ? 2,98,697.84 ",No,67.53,2.78,210.94,6.47,,,,
5,07-05-2010," ? 3,33,522.60 ",No,71.53,2.84,210.89,6.47,,,,
5,14-05-2010," ? 2,96,673.77 ",No,74.79,2.85,210.89,6.47,,,,
5,21-05-2010," ? 3,01,615.49 ",No,75.20,2.83,211.17,6.47,,,,
5,28-05-2010," ? 3,10,013.11 ",No,79.81,2.76,211.45,6.47,,,,
5,04-06-2010," ? 3,37,825.89 ",No,79.54,2.71,211.73,6.47,,,,
5,11-06-2010," ? 2,96,641.91 ",No,80.70,2.67,212.01,6.47,,,,
5,18-06-2010," ? 3,13,795.60 ",No,83.91,2.64,212.01,6.47,,,,
5,25-06-2010," ? 2,95,257.30 ",No,83.72,2.65,211.90,6.47,,,,
5,02-07-2010," ? 3,05,993.27 ",No,81.25,2.67,211.78,6.50,,,,
5,09-07-2010," ? 2,91,808.87 ",No,81.14,2.64,211.66,6.50,,,,
5,16-07-2010," ? 2,80,701.70 ",No,83.98,2.62,211.66,6.50,,,,
5,23-07-2010," ? 2,74,742.63 ",No,83.66,2.61,211.79,6.50,,,,
5,30-07-2010," ? 2,68,929.03 ",No,82.46,2.64,211.93,6.50,,,,
5,06-08-2010," ? 3,03,043.02 ",No,86.10,2.63,212.06,6.50,,,,
5,13-08-2010," ? 2,86,477.35 ",No,87.41,2.69,212.20,6.50,,,,
5,20-08-2010," ? 2,87,205.38 ",No,87.71,2.66,212.16,6.50,,,,
5,27-08-2010," ? 2,88,519.75 ",No,87.05,2.62,212.12,6.50,,,,
5,03-09-2010," ? 3,23,798.00 ",No,84.06,2.58,212.09,6.50,,,,
5,10-09-2010," ? 3,06,533.08 ",Yes,79.86,2.57,212.05,6.50,,,,
5,17-09-2010," ? 2,82,558.65 ",No,82.28,2.58,212.08,6.50,,,,
5,24-09-2010," ? 2,93,131.58 ",No,78.53,2.62,212.15,6.50,,,,
5,01-10-2010," ? 2,83,178.12 ",No,71.10,2.60,212.23,6.77,,,,
5,08-10-2010," ? 2,90,494.85 ",No,64.99,2.63,212.30,6.77,,,,
5,15-10-2010," ? 2,80,681.20 ",No,68.11,2.72,212.37,6.77,,,,
5,22-10-2010," ? 2,84,988.27 ",No,70.96,2.73,212.42,6.77,,,,
5,29-10-2010," ? 2,78,031.81 ",No,70.58,2.72,212.46,6.77,,,,
5,05-11-2010," ? 3,25,310.30 ",No,58.88,2.69,212.51,6.77,,,,
5,12-11-2010," ? 3,01,827.36 ",No,62.37,2.73,212.56,6.77,,,,
5,19-11-2010," ? 2,97,384.81 ",No,52.52,2.77,212.45,6.77,,,,
5,26-11-2010," ? 4,88,362.61 ",Yes,66.15,2.74,212.30,6.77,,,,
5,03-12-2010," ? 3,44,490.88 ",No,51.31,2.71,212.16,6.77,,,,
5,10-12-2010," ? 3,52,811.53 ",No,48.27,2.84,212.02,6.77,,,,
5,17-12-2010," ? 3,67,801.19 ",No,51.61,2.87,211.96,6.77,,,,
5,24-12-2010," ? 4,66,010.25 ",No,55.01,2.89,211.96,6.77,,,,
5,31-12-2010," ? 2,98,180.18 ",Yes,49.79,2.94,211.96,6.77,,,,
5,07-01-2011," ? 2,86,347.26 ",No,48.30,2.98,211.96,6.63,,,,
5,14-01-2011," ? 2,60,636.71 ",No,37.74,2.98,212.01,6.63,,,,
5,21-01-2011," ? 2,75,313.34 ",No,45.41,3.02,212.38,6.63,,,,
5,28-01-2011," ? 2,79,088.39 ",No,44.50,3.01,212.75,6.63,,,,
5,04-02-2011," ? 3,29,613.20 ",No,41.67,2.99,213.12,6.63,,,,
5,11-02-2011," ? 3,11,590.54 ",Yes,38.25,3.02,213.49,6.63,,,,
5,18-02-2011," ? 3,56,622.61 ",No,58.83,3.05,213.81,6.63,,,,
5,25-02-2011," ? 2,94,659.50 ",No,63.35,3.07,214.10,6.63,,,,
5,04-03-2011," ? 3,29,033.66 ",No,60.35,3.29,214.38,6.63,,,,
